version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/frequency/depth_bst,height,5.000,1.518,"(500, 500)",,3.482,0.000,0,0
final,greedy_enumerate/frequency/depth_bst,height,5.000,5.000,"(0, 100)",,0.000,0.003,0,0
