version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/frequency/depth_bst,h_bal,0.300,0.837,"(500, 500)",,0.537,0.000,0,0
final,greedy_enumerate/frequency/depth_bst,h_bal,0.300,0.243,"(70, 30)",,0.057,0.003,0,0
