version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w/unrolled/depth_bst,stick,0.100,0.335,"(500, 500, 500, 500, 500, 500)",,0.235,0.000,20000,20
final,dumb_iterate_ratios_w/unrolled/depth_bst,stick,0.100,0.100,"(12, 88, 0, 100, 17, 83)",,0.000,0.547,20000,20
