version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w/unrolled/depth_bst,h_bal,2.000,0.735,"(500, 500, 500, 500, 500, 500)",,1.265,0.001,20000,20
final,dumb_iterate_ratios_w/unrolled/depth_bst,h_bal,2.000,2.009,"(14, 86, 30, 70, 100, 0)",,0.009,0.644,20000,20
