version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate_ratios/parametrized/even_list,min_len,5.000,1.971,"(500, 500, 500, 500)",,-3.029,0.000,20000,20
final,dumb_enumerate_ratios/parametrized/even_list,min_len,5.000,1.000,"(100, 0, 100, 0)",,-4.000,0.031,20000,20
