version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,greedy_enumerate/parametrized/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(504.000, 233.000, 122.000, 69.000, 36.000, 17.000, 10.000, 4.000, 2.000, 1.000, 2.000)","(500, 500, 500, 500)", 2626.260,2605.234,0.000,0,0
final,greedy_enumerate/parametrized/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(63.000, 93.000, 70.000, 56.000, 64.000, 49.000, 47.000, 40.000, 29.000, 23.000, 466.000)","(9, 90, 0, 100)", 1744.346,1723.320,0.002,0,0
