version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/parametrized/sized_list_1_const,len,5.000,1.083,"(500, 500, 500)",,3.917,0.000,20000,20
final,dumb_enumerate/parametrized/sized_list_1_const,len,5.000,5.008,"(1, 700, 800)",,0.008,0.281,20000,20
