version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/parametrized/sized_list_1_const,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(505.000, 240.000, 120.000, 71.000, 32.000, 18.000, 5.000, 6.000, 3.000, 0.000, 0.000)","(500, 500, 500)", 2668.324,2647.298,0.000,20000,20
final,dumb_enumerate/parametrized/sized_list_1_const,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(105.000, 98.000, 92.000, 80.000, 88.000, 90.000, 100.000, 83.000, 80.000, 67.000, 117.000)","(1, 800, 1000)", 20.844,-0.182,0.292,20000,20
