version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/unrolled/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(503.000, 237.000, 131.000, 64.000, 36.000, 11.000, 10.000, 3.000, 2.000, 2.000, 1.000)","(500, 500, 500, 500)", 2651.670,2630.644,0.000,20000,20
final,dumb_enumerate/unrolled/sized_list,uni_len,"(0.000, 1.000, 2.000, 3.000, 4.000, 5.000, 6.000, 7.000, 8.000, 9.000, 10.000)","(122.000, 161.000, 114.000, 110.000, 65.000, 86.000, 62.000, 65.000, 35.000, 34.000, 146.000)","(100, 600, 200, 900)", 202.168,181.142,2.454,20000,20
