version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_enumerate/unrolled/sized_list,len,5.000,0.956,"(500, 500, 500, 500)",,4.044,0.000,20000,20
final,dumb_enumerate/unrolled/sized_list,len,5.000,4.999,"(100, 700, 100, 700)",,0.001,2.370,20000,20
