version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate/parametrized/even_list,min_len,5.000,2.004,"(500, 500, 500, 500)",,-2.996,0.000,20000,20
final,dumb_iterate/parametrized/even_list,min_len,5.000,1.000,"(1000, 1, 900, 1)",,-4.000,3.861,20000,20
