version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_w2/frequency/sized_list,len,5.000,1.013,"(500, 500)",,3.987,0.000,0,0
final,dumb_iterate_ratios_w2/frequency/sized_list,len,5.000,4.510,"(15, 85)",,0.490,0.002,0,0
