version,generator,fv,goal,dist,weights,chi,score,time,iterations,restarts
initial,dumb_iterate_ratios_smaller/frequency/depth_bst,stick,0.800,0.366,"(500, 500)",,0.434,0.000,20000,20
final,dumb_iterate_ratios_smaller/frequency/depth_bst,stick,0.800,0.350,"(50, 50)",,0.450,0.004,20000,20
